Coding_scheme	Noise_level	Pool_failure	Correct_recover	Repeat
MostCompact	0.4	2	64	92
MostCompact	0.4	2	64	93
MostCompact	0.4	2	64	94
MostCompact	0.4	2	64	95
MostCompact	0.4	2	64	96
MostCompact	0.4	2	62	97
MostCompact	0.4	2	64	98
MostCompact	0.4	2	64	99
MostCompact	0.5	2	64	0
MostCompact	0.5	2	60	1
MostCompact	0.5	2	64	2
MostCompact	0.5	2	62	3
MostCompact	0.5	2	62	4
MostCompact	0.5	2	64	5
MostCompact	0.5	2	64	6
MostCompact	0.5	2	62	7
MostCompact	0.5	2	64	8
MostCompact	0.5	2	64	9
MostCompact	0.5	2	64	10
MostCompact	0.5	2	64	11
MostCompact	0.5	2	64	12
MostCompact	0.5	2	64	13
MostCompact	0.5	2	64	14
MostCompact	0.5	2	64	15
MostCompact	0.5	2	64	16
MostCompact	0.5	2	64	17
MostCompact	0.5	2	64	18
MostCompact	0.5	2	62	19
MostCompact	0.5	2	64	20
MostCompact	0.5	2	62	21
MostCompact	0.5	2	64	22
MostCompact	0.5	2	64	23
MostCompact	0.5	2	64	24
MostCompact	0.5	2	62	25
MostCompact	0.5	2	64	26
MostCompact	0.5	2	62	27
MostCompact	0.5	2	64	28
MostCompact	0.5	2	62	29
MostCompact	0.5	2	64	30
MostCompact	0.5	2	64	31
MostCompact	0.5	2	64	32
MostCompact	0.5	2	64	33
MostCompact	0.5	2	62	34
MostCompact	0.5	2	64	35
MostCompact	0.5	2	62	36
MostCompact	0.5	2	64	37
MostCompact	0.5	2	60	38
MostCompact	0.5	2	64	39
MostCompact	0.5	2	64	40
MostCompact	0.5	2	62	41
MostCompact	0.5	2	64	42
MostCompact	0.5	2	64	43
MostCompact	0.5	2	64	44
MostCompact	0.5	2	62	45
MostCompact	0.5	2	64	46
MostCompact	0.5	2	64	47
MostCompact	0.5	2	62	48
MostCompact	0.5	2	62	49
MostCompact	0.5	2	64	50
MostCompact	0.5	2	64	51
MostCompact	0.5	2	62	52
MostCompact	0.5	2	64	53
MostCompact	0.5	2	64	54
MostCompact	0.5	2	62	55
MostCompact	0.5	2	60	56
MostCompact	0.5	2	64	57
MostCompact	0.5	2	62	58
MostCompact	0.5	2	64	59
MostCompact	0.5	2	64	60
MostCompact	0.5	2	64	61
MostCompact	0.5	2	62	62
MostCompact	0.5	2	64	63
MostCompact	0.5	2	64	64
MostCompact	0.5	2	64	65
MostCompact	0.5	2	64	66
MostCompact	0.5	2	64	67
MostCompact	0.5	2	64	68
MostCompact	0.5	2	64	69
MostCompact	0.5	2	62	70
MostCompact	0.5	2	64	71
MostCompact	0.5	2	60	72
MostCompact	0.5	2	64	73
MostCompact	0.5	2	64	74
MostCompact	0.5	2	64	75
MostCompact	0.5	2	62	76
MostCompact	0.5	2	64	77
MostCompact	0.5	2	64	78
MostCompact	0.5	2	64	79
MostCompact	0.5	2	64	80
MostCompact	0.5	2	64	81
MostCompact	0.5	2	62	82
MostCompact	0.5	2	62	83
MostCompact	0.5	2	64	84
MostCompact	0.5	2	58	85
MostCompact	0.5	2	62	86
MostCompact	0.5	2	60	87
MostCompact	0.5	2	64	88
MostCompact	0.5	2	64	89
MostCompact	0.5	2	62	90
MostCompact	0.5	2	64	91
MostCompact	0.5	2	60	92
MostCompact	0.5	2	64	93
MostCompact	0.5	2	64	94
MostCompact	0.5	2	64	95
MostCompact	0.5	2	60	96
MostCompact	0.5	2	64	97
MostCompact	0.5	2	64	98
MostCompact	0.5	2	62	99
MostCompact	0.05	3	64	0
MostCompact	0.05	3	64	1
MostCompact	0.05	3	64	2
MostCompact	0.05	3	64	3
MostCompact	0.05	3	64	4
MostCompact	0.05	3	64	5
MostCompact	0.05	3	64	6
MostCompact	0.05	3	64	7
MostCompact	0.05	3	64	8
MostCompact	0.05	3	64	9
MostCompact	0.05	3	64	10
MostCompact	0.05	3	64	11
MostCompact	0.05	3	64	12
MostCompact	0.05	3	64	13
MostCompact	0.05	3	64	14
MostCompact	0.05	3	64	15
MostCompact	0.05	3	64	16
MostCompact	0.05	3	62	17
MostCompact	0.05	3	64	18
MostCompact	0.05	3	64	19
MostCompact	0.05	3	64	20
MostCompact	0.05	3	64	21
MostCompact	0.05	3	64	22
MostCompact	0.05	3	64	23
MostCompact	0.05	3	64	24
MostCompact	0.05	3	64	25
MostCompact	0.05	3	64	26
MostCompact	0.05	3	64	27
MostCompact	0.05	3	64	28
MostCompact	0.05	3	64	29
MostCompact	0.05	3	64	30
MostCompact	0.05	3	64	31
MostCompact	0.05	3	64	32
MostCompact	0.05	3	64	33
MostCompact	0.05	3	64	34
MostCompact	0.05	3	64	35
MostCompact	0.05	3	64	36
MostCompact	0.05	3	64	37
MostCompact	0.05	3	64	38
MostCompact	0.05	3	64	39
MostCompact	0.05	3	64	40
MostCompact	0.05	3	64	41
MostCompact	0.05	3	64	42
MostCompact	0.05	3	64	43
MostCompact	0.05	3	64	44
MostCompact	0.05	3	64	45
MostCompact	0.05	3	64	46
MostCompact	0.05	3	64	47
MostCompact	0.05	3	64	48
MostCompact	0.05	3	64	49
MostCompact	0.05	3	64	50
MostCompact	0.05	3	64	51
MostCompact	0.05	3	64	52
MostCompact	0.05	3	64	53
MostCompact	0.05	3	64	54
MostCompact	0.05	3	64	55
MostCompact	0.05	3	64	56
MostCompact	0.05	3	64	57
MostCompact	0.05	3	64	58
MostCompact	0.05	3	64	59
MostCompact	0.05	3	64	60
MostCompact	0.05	3	64	61
MostCompact	0.05	3	64	62
MostCompact	0.05	3	64	63
MostCompact	0.05	3	64	64
MostCompact	0.05	3	64	65
MostCompact	0.05	3	64	66
MostCompact	0.05	3	64	67
MostCompact	0.05	3	64	68
MostCompact	0.05	3	64	69
MostCompact	0.05	3	64	70
MostCompact	0.05	3	64	71
MostCompact	0.05	3	64	72
MostCompact	0.05	3	64	73
MostCompact	0.05	3	64	74
MostCompact	0.05	3	64	75
MostCompact	0.05	3	64	76
MostCompact	0.05	3	64	77
MostCompact	0.05	3	64	78
MostCompact	0.05	3	64	79
MostCompact	0.05	3	64	80
MostCompact	0.05	3	64	81
MostCompact	0.05	3	64	82
MostCompact	0.05	3	64	83
MostCompact	0.05	3	64	84
MostCompact	0.05	3	64	85
MostCompact	0.05	3	64	86
MostCompact	0.05	3	64	87
MostCompact	0.05	3	64	88
MostCompact	0.05	3	64	89
MostCompact	0.05	3	64	90
MostCompact	0.05	3	64	91
MostCompact	0.05	3	64	92
MostCompact	0.05	3	64	93
MostCompact	0.05	3	64	94
MostCompact	0.05	3	64	95
MostCompact	0.05	3	64	96
MostCompact	0.05	3	64	97
MostCompact	0.05	3	64	98
MostCompact	0.05	3	64	99
MostCompact	0.1	3	64	0
MostCompact	0.1	3	64	1
MostCompact	0.1	3	64	2
MostCompact	0.1	3	64	3
MostCompact	0.1	3	64	4
MostCompact	0.1	3	64	5
MostCompact	0.1	3	64	6
MostCompact	0.1	3	62	7
MostCompact	0.1	3	64	8
MostCompact	0.1	3	64	9
MostCompact	0.1	3	64	10
MostCompact	0.1	3	64	11
MostCompact	0.1	3	64	12
MostCompact	0.1	3	64	13
MostCompact	0.1	3	64	14
MostCompact	0.1	3	64	15
MostCompact	0.1	3	64	16
MostCompact	0.1	3	64	17
MostCompact	0.1	3	64	18
MostCompact	0.1	3	64	19
MostCompact	0.1	3	64	20
MostCompact	0.1	3	64	21
MostCompact	0.1	3	64	22
MostCompact	0.1	3	64	23
MostCompact	0.1	3	64	24
MostCompact	0.1	3	64	25
MostCompact	0.1	3	64	26
MostCompact	0.1	3	64	27
MostCompact	0.1	3	64	28
MostCompact	0.1	3	64	29
MostCompact	0.1	3	64	30
MostCompact	0.1	3	64	31
MostCompact	0.1	3	64	32
MostCompact	0.1	3	64	33
MostCompact	0.1	3	64	34
MostCompact	0.1	3	64	35
MostCompact	0.1	3	64	36
MostCompact	0.1	3	64	37
MostCompact	0.1	3	64	38
MostCompact	0.1	3	64	39
MostCompact	0.1	3	64	40
MostCompact	0.1	3	64	41
MostCompact	0.1	3	64	42
MostCompact	0.1	3	64	43
MostCompact	0.1	3	64	44
MostCompact	0.1	3	64	45
MostCompact	0.1	3	64	46
MostCompact	0.1	3	64	47
MostCompact	0.1	3	64	48
MostCompact	0.1	3	64	49
MostCompact	0.1	3	64	50
MostCompact	0.1	3	64	51
MostCompact	0.1	3	64	52
MostCompact	0.1	3	64	53
MostCompact	0.1	3	64	54
MostCompact	0.1	3	64	55
MostCompact	0.1	3	64	56
MostCompact	0.1	3	64	57
MostCompact	0.1	3	64	58
MostCompact	0.1	3	64	59
MostCompact	0.1	3	64	60
MostCompact	0.1	3	64	61
MostCompact	0.1	3	64	62
MostCompact	0.1	3	64	63
MostCompact	0.1	3	64	64
MostCompact	0.1	3	64	65
MostCompact	0.1	3	64	66
MostCompact	0.1	3	64	67
MostCompact	0.1	3	64	68
MostCompact	0.1	3	64	69
MostCompact	0.1	3	64	70
MostCompact	0.1	3	64	71
MostCompact	0.1	3	64	72
MostCompact	0.1	3	64	73
MostCompact	0.1	3	64	74
MostCompact	0.1	3	64	75
MostCompact	0.1	3	64	76
MostCompact	0.1	3	64	77
MostCompact	0.1	3	64	78
MostCompact	0.1	3	64	79
MostCompact	0.1	3	64	80
MostCompact	0.1	3	64	81
MostCompact	0.1	3	64	82
MostCompact	0.1	3	64	83
MostCompact	0.1	3	64	84
MostCompact	0.1	3	64	85
MostCompact	0.1	3	64	86
MostCompact	0.1	3	64	87
MostCompact	0.1	3	64	88
MostCompact	0.1	3	64	89
MostCompact	0.1	3	64	90
MostCompact	0.1	3	64	91
MostCompact	0.1	3	64	92
MostCompact	0.1	3	64	93
MostCompact	0.1	3	64	94
MostCompact	0.1	3	64	95
MostCompact	0.1	3	64	96
MostCompact	0.1	3	64	97
MostCompact	0.1	3	64	98
MostCompact	0.1	3	64	99
MostCompact	0.2	3	64	0
MostCompact	0.2	3	64	1
MostCompact	0.2	3	64	2
MostCompact	0.2	3	64	3
MostCompact	0.2	3	64	4
MostCompact	0.2	3	64	5
MostCompact	0.2	3	64	6
MostCompact	0.2	3	64	7
MostCompact	0.2	3	64	8
MostCompact	0.2	3	64	9
MostCompact	0.2	3	64	10
MostCompact	0.2	3	64	11
MostCompact	0.2	3	64	12
MostCompact	0.2	3	64	13
MostCompact	0.2	3	64	14
MostCompact	0.2	3	64	15
MostCompact	0.2	3	64	16
MostCompact	0.2	3	64	17
MostCompact	0.2	3	64	18
MostCompact	0.2	3	64	19
MostCompact	0.2	3	64	20
MostCompact	0.2	3	64	21
MostCompact	0.2	3	64	22
MostCompact	0.2	3	64	23
MostCompact	0.2	3	64	24
MostCompact	0.2	3	64	25
MostCompact	0.2	3	64	26
MostCompact	0.2	3	62	27
MostCompact	0.2	3	64	28
MostCompact	0.2	3	64	29
MostCompact	0.2	3	64	30
MostCompact	0.2	3	64	31
MostCompact	0.2	3	62	32
MostCompact	0.2	3	64	33
MostCompact	0.2	3	64	34
MostCompact	0.2	3	64	35
MostCompact	0.2	3	64	36
MostCompact	0.2	3	64	37
MostCompact	0.2	3	64	38
MostCompact	0.2	3	64	39
MostCompact	0.2	3	64	40
MostCompact	0.2	3	64	41
MostCompact	0.2	3	64	42
MostCompact	0.2	3	64	43
MostCompact	0.2	3	64	44
MostCompact	0.2	3	64	45
MostCompact	0.2	3	64	46
MostCompact	0.2	3	64	47
MostCompact	0.2	3	64	48
MostCompact	0.2	3	64	49
MostCompact	0.2	3	64	50
MostCompact	0.2	3	64	51
MostCompact	0.2	3	64	52
MostCompact	0.2	3	64	53
MostCompact	0.2	3	64	54
MostCompact	0.2	3	64	55
MostCompact	0.2	3	64	56
MostCompact	0.2	3	64	57
MostCompact	0.2	3	64	58
MostCompact	0.2	3	64	59
MostCompact	0.2	3	64	60
MostCompact	0.2	3	64	61
MostCompact	0.2	3	64	62
MostCompact	0.2	3	64	63
MostCompact	0.2	3	64	64
MostCompact	0.2	3	64	65
MostCompact	0.2	3	64	66
MostCompact	0.2	3	64	67
MostCompact	0.2	3	64	68
MostCompact	0.2	3	64	69
MostCompact	0.2	3	64	70
MostCompact	0.2	3	62	71
MostCompact	0.2	3	64	72
MostCompact	0.2	3	64	73
MostCompact	0.2	3	64	74
MostCompact	0.2	3	64	75
MostCompact	0.2	3	64	76
MostCompact	0.2	3	64	77
MostCompact	0.2	3	62	78
MostCompact	0.2	3	64	79
MostCompact	0.2	3	64	80
MostCompact	0.2	3	64	81
MostCompact	0.2	3	64	82
MostCompact	0.2	3	64	83
MostCompact	0.2	3	64	84
MostCompact	0.2	3	64	85
MostCompact	0.2	3	64	86
MostCompact	0.2	3	64	87
MostCompact	0.2	3	64	88
MostCompact	0.2	3	62	89
MostCompact	0.2	3	64	90
MostCompact	0.2	3	64	91
MostCompact	0.2	3	64	92
MostCompact	0.2	3	64	93
MostCompact	0.2	3	64	94
MostCompact	0.2	3	64	95
MostCompact	0.2	3	64	96
MostCompact	0.2	3	64	97
MostCompact	0.2	3	64	98
MostCompact	0.2	3	64	99
MostCompact	0.3	3	62	0
MostCompact	0.3	3	64	1
MostCompact	0.3	3	64	2
MostCompact	0.3	3	64	3
MostCompact	0.3	3	64	4
MostCompact	0.3	3	64	5
MostCompact	0.3	3	64	6
MostCompact	0.3	3	64	7
MostCompact	0.3	3	64	8
MostCompact	0.3	3	64	9
MostCompact	0.3	3	64	10
MostCompact	0.3	3	64	11
MostCompact	0.3	3	64	12
MostCompact	0.3	3	62	13
MostCompact	0.3	3	64	14
MostCompact	0.3	3	62	15
MostCompact	0.3	3	62	16
MostCompact	0.3	3	64	17
MostCompact	0.3	3	64	18
MostCompact	0.3	3	64	19
MostCompact	0.3	3	62	20
MostCompact	0.3	3	64	21
MostCompact	0.3	3	64	22
MostCompact	0.3	3	64	23
MostCompact	0.3	3	64	24
MostCompact	0.3	3	64	25
MostCompact	0.3	3	64	26
MostCompact	0.3	3	64	27
MostCompact	0.3	3	62	28
MostCompact	0.3	3	64	29
MostCompact	0.3	3	64	30
MostCompact	0.3	3	64	31
MostCompact	0.3	3	64	32
MostCompact	0.3	3	64	33
MostCompact	0.3	3	62	34
MostCompact	0.3	3	62	35
MostCompact	0.3	3	64	36
MostCompact	0.3	3	64	37
MostCompact	0.3	3	62	38
MostCompact	0.3	3	64	39
MostCompact	0.3	3	64	40
MostCompact	0.3	3	64	41
MostCompact	0.3	3	64	42
MostCompact	0.3	3	64	43
MostCompact	0.3	3	64	44
MostCompact	0.3	3	64	45
MostCompact	0.3	3	64	46
MostCompact	0.3	3	64	47
MostCompact	0.3	3	64	48
MostCompact	0.3	3	62	49
MostCompact	0.3	3	64	50
MostCompact	0.3	3	64	51
MostCompact	0.3	3	64	52
MostCompact	0.3	3	64	53
MostCompact	0.3	3	64	54
MostCompact	0.3	3	64	55
MostCompact	0.3	3	64	56
MostCompact	0.3	3	64	57
MostCompact	0.3	3	64	58
MostCompact	0.3	3	64	59
MostCompact	0.3	3	60	60
MostCompact	0.3	3	64	61
MostCompact	0.3	3	64	62
MostCompact	0.3	3	64	63
MostCompact	0.3	3	64	64
MostCompact	0.3	3	64	65
MostCompact	0.3	3	64	66
MostCompact	0.3	3	64	67
MostCompact	0.3	3	64	68
MostCompact	0.3	3	64	69
MostCompact	0.3	3	64	70
MostCompact	0.3	3	64	71
MostCompact	0.3	3	64	72
MostCompact	0.3	3	64	73
MostCompact	0.3	3	64	74
MostCompact	0.3	3	64	75
MostCompact	0.3	3	64	76
MostCompact	0.3	3	64	77
MostCompact	0.3	3	64	78
MostCompact	0.3	3	62	79
MostCompact	0.3	3	64	80
MostCompact	0.3	3	64	81
MostCompact	0.3	3	62	82
MostCompact	0.3	3	64	83
MostCompact	0.3	3	64	84
MostCompact	0.3	3	64	85
MostCompact	0.3	3	64	86
MostCompact	0.3	3	64	87
MostCompact	0.3	3	62	88
MostCompact	0.3	3	64	89
MostCompact	0.3	3	64	90
MostCompact	0.3	3	64	91
MostCompact	0.3	3	64	92
MostCompact	0.3	3	64	93
MostCompact	0.3	3	62	94
MostCompact	0.3	3	64	95
MostCompact	0.3	3	62	96
MostCompact	0.3	3	64	97
MostCompact	0.3	3	64	98
MostCompact	0.3	3	64	99
MostCompact	0.4	3	64	0
MostCompact	0.4	3	62	1
MostCompact	0.4	3	60	2
MostCompact	0.4	3	64	3
MostCompact	0.4	3	62	4
MostCompact	0.4	3	64	5
MostCompact	0.4	3	64	6
MostCompact	0.4	3	60	7
MostCompact	0.4	3	64	8
MostCompact	0.4	3	64	9
MostCompact	0.4	3	64	10
MostCompact	0.4	3	62	11
MostCompact	0.4	3	64	12
MostCompact	0.4	3	64	13
MostCompact	0.4	3	62	14
MostCompact	0.4	3	64	15
MostCompact	0.4	3	60	16
MostCompact	0.4	3	64	17
MostCompact	0.4	3	64	18
MostCompact	0.4	3	64	19
MostCompact	0.4	3	64	20
MostCompact	0.4	3	64	21
MostCompact	0.4	3	64	22
MostCompact	0.4	3	64	23
MostCompact	0.4	3	62	24
MostCompact	0.4	3	64	25
MostCompact	0.4	3	62	26
MostCompact	0.4	3	64	27
MostCompact	0.4	3	64	28
MostCompact	0.4	3	64	29
MostCompact	0.4	3	64	30
MostCompact	0.4	3	62	31
MostCompact	0.4	3	62	32
MostCompact	0.4	3	62	33
MostCompact	0.4	3	60	34
MostCompact	0.4	3	64	35
MostCompact	0.4	3	62	36
MostCompact	0.4	3	60	37
MostCompact	0.4	3	62	38
MostCompact	0.4	3	62	39
MostCompact	0.4	3	62	40
MostCompact	0.4	3	62	41
MostCompact	0.4	3	64	42
MostCompact	0.4	3	62	43
MostCompact	0.4	3	64	44
MostCompact	0.4	3	62	45
MostCompact	0.4	3	62	46
MostCompact	0.4	3	60	47
MostCompact	0.4	3	62	48
MostCompact	0.4	3	60	49
MostCompact	0.4	3	64	50
MostCompact	0.4	3	64	51
MostCompact	0.4	3	60	52
MostCompact	0.4	3	64	53
MostCompact	0.4	3	64	54
MostCompact	0.4	3	60	55
MostCompact	0.4	3	62	56
MostCompact	0.4	3	64	57
MostCompact	0.4	3	64	58
MostCompact	0.4	3	62	59
MostCompact	0.4	3	62	60
MostCompact	0.4	3	64	61
MostCompact	0.4	3	64	62
MostCompact	0.4	3	64	63
MostCompact	0.4	3	64	64
MostCompact	0.4	3	64	65
MostCompact	0.4	3	62	66
MostCompact	0.4	3	62	67
MostCompact	0.4	3	64	68
MostCompact	0.4	3	60	69
MostCompact	0.4	3	62	70
MostCompact	0.4	3	64	71
MostCompact	0.4	3	62	72
MostCompact	0.4	3	62	73
MostCompact	0.4	3	64	74
MostCompact	0.4	3	64	75
MostCompact	0.4	3	62	76
MostCompact	0.4	3	64	77
MostCompact	0.4	3	64	78
MostCompact	0.4	3	64	79
MostCompact	0.4	3	64	80
MostCompact	0.4	3	64	81
MostCompact	0.4	3	61	82
MostCompact	0.4	3	64	83
MostCompact	0.4	3	64	84
MostCompact	0.4	3	64	85
MostCompact	0.4	3	62	86
MostCompact	0.4	3	62	87
MostCompact	0.4	3	64	88
MostCompact	0.4	3	60	89
MostCompact	0.4	3	64	90
MostCompact	0.4	3	62	91
MostCompact	0.4	3	64	92
MostCompact	0.4	3	60	93
MostCompact	0.4	3	64	94
MostCompact	0.4	3	62	95
MostCompact	0.4	3	64	96
MostCompact	0.4	3	62	97
MostCompact	0.4	3	64	98
MostCompact	0.4	3	64	99
MostCompact	0.5	3	62	0
MostCompact	0.5	3	57	1
MostCompact	0.5	3	64	2
MostCompact	0.5	3	62	3
MostCompact	0.5	3	60	4
MostCompact	0.5	3	62	5
MostCompact	0.5	3	60	6
MostCompact	0.5	3	62	7
MostCompact	0.5	3	62	8
MostCompact	0.5	3	62	9
MostCompact	0.5	3	62	10
MostCompact	0.5	3	64	11
MostCompact	0.5	3	62	12
MostCompact	0.5	3	62	13
MostCompact	0.5	3	58	14
MostCompact	0.5	3	61	15
MostCompact	0.5	3	62	16
MostCompact	0.5	3	62	17
MostCompact	0.5	3	60	18
MostCompact	0.5	3	62	19
MostCompact	0.5	3	62	20
MostCompact	0.5	3	60	21
MostCompact	0.5	3	62	22
MostCompact	0.5	3	62	23
MostCompact	0.5	3	57	24
MostCompact	0.5	3	64	25
MostCompact	0.5	3	62	26
MostCompact	0.5	3	62	27
MostCompact	0.5	3	58	28
MostCompact	0.5	3	62	29
MostCompact	0.5	3	62	30
MostCompact	0.5	3	56	31
MostCompact	0.5	3	58	32
MostCompact	0.5	3	56	33
MostCompact	0.5	3	62	34
MostCompact	0.5	3	62	35
MostCompact	0.5	3	60	36
MostCompact	0.5	3	62	37
MostCompact	0.5	3	58	38
MostCompact	0.5	3	64	39
MostCompact	0.5	3	62	40
MostCompact	0.5	3	62	41
MostCompact	0.5	3	56	42
MostCompact	0.5	3	62	43
MostCompact	0.5	3	60	44
MostCompact	0.5	3	62	45
MostCompact	0.5	3	60	46
MostCompact	0.5	3	64	47
MostCompact	0.5	3	60	48
MostCompact	0.5	3	56	49
MostCompact	0.5	3	62	50
MostCompact	0.5	3	64	51
MostCompact	0.5	3	62	52
MostCompact	0.5	3	64	53
MostCompact	0.5	3	60	54
MostCompact	0.5	3	58	55
MostCompact	0.5	3	64	56
MostCompact	0.5	3	56	57
MostCompact	0.5	3	64	58
MostCompact	0.5	3	62	59
MostCompact	0.5	3	60	60
MostCompact	0.5	3	58	61
MostCompact	0.5	3	60	62
MostCompact	0.5	3	64	63
MostCompact	0.5	3	58	64
MostCompact	0.5	3	62	65
MostCompact	0.5	3	60	66
MostCompact	0.5	3	62	67
MostCompact	0.5	3	64	68
MostCompact	0.5	3	64	69
MostCompact	0.5	3	62	70
MostCompact	0.5	3	58	71
MostCompact	0.5	3	58	72
MostCompact	0.5	3	64	73
MostCompact	0.5	3	64	74
MostCompact	0.5	3	57	75
MostCompact	0.5	3	58	76
MostCompact	0.5	3	58	77
MostCompact	0.5	3	62	78
MostCompact	0.5	3	60	79
MostCompact	0.5	3	64	80
MostCompact	0.5	3	64	81
MostCompact	0.5	3	60	82
MostCompact	0.5	3	62	83
MostCompact	0.5	3	61	84
MostCompact	0.5	3	62	85
MostCompact	0.5	3	64	86
MostCompact	0.5	3	64	87
MostCompact	0.5	3	60	88
MostCompact	0.5	3	62	89
MostCompact	0.5	3	64	90
MostCompact	0.5	3	60	91
MostCompact	0.5	3	62	92
MostCompact	0.5	3	60	93
MostCompact	0.5	3	62	94
MostCompact	0.5	3	60	95
MostCompact	0.5	3	62	96
MostCompact	0.5	3	60	97
MostCompact	0.5	3	54	98
MostCompact	0.5	3	62	99
MostCompact	0.05	4	64	0
MostCompact	0.05	4	64	1
MostCompact	0.05	4	64	2
MostCompact	0.05	4	64	3
MostCompact	0.05	4	64	4
MostCompact	0.05	4	64	5
MostCompact	0.05	4	64	6
MostCompact	0.05	4	64	7
MostCompact	0.05	4	64	8
MostCompact	0.05	4	64	9
MostCompact	0.05	4	64	10
MostCompact	0.05	4	64	11
MostCompact	0.05	4	64	12
MostCompact	0.05	4	64	13
MostCompact	0.05	4	64	14
MostCompact	0.05	4	64	15
MostCompact	0.05	4	64	16
MostCompact	0.05	4	64	17
MostCompact	0.05	4	64	18
MostCompact	0.05	4	64	19
MostCompact	0.05	4	64	20
MostCompact	0.05	4	64	21
MostCompact	0.05	4	62	22
MostCompact	0.05	4	64	23
MostCompact	0.05	4	64	24
MostCompact	0.05	4	64	25
MostCompact	0.05	4	64	26
MostCompact	0.05	4	64	27
MostCompact	0.05	4	64	28
MostCompact	0.05	4	64	29
MostCompact	0.05	4	64	30
MostCompact	0.05	4	64	31
MostCompact	0.05	4	64	32
MostCompact	0.05	4	64	33
MostCompact	0.05	4	64	34
MostCompact	0.05	4	64	35
MostCompact	0.05	4	64	36
MostCompact	0.05	4	64	37
MostCompact	0.05	4	64	38
MostCompact	0.05	4	64	39
MostCompact	0.05	4	64	40
MostCompact	0.05	4	64	41
MostCompact	0.05	4	64	42
MostCompact	0.05	4	64	43
MostCompact	0.05	4	64	44
MostCompact	0.05	4	64	45
MostCompact	0.05	4	64	46
MostCompact	0.05	4	64	47
MostCompact	0.05	4	64	48
MostCompact	0.05	4	64	49
MostCompact	0.05	4	64	50
MostCompact	0.05	4	64	51
MostCompact	0.05	4	64	52
MostCompact	0.05	4	64	53
MostCompact	0.05	4	64	54
MostCompact	0.05	4	64	55
MostCompact	0.05	4	64	56
MostCompact	0.05	4	64	57
MostCompact	0.05	4	64	58
MostCompact	0.05	4	62	59
MostCompact	0.05	4	64	60
MostCompact	0.05	4	64	61
MostCompact	0.05	4	64	62
MostCompact	0.05	4	64	63
MostCompact	0.05	4	64	64
MostCompact	0.05	4	64	65
MostCompact	0.05	4	64	66
MostCompact	0.05	4	64	67
MostCompact	0.05	4	64	68
MostCompact	0.05	4	64	69
MostCompact	0.05	4	64	70
MostCompact	0.05	4	64	71
MostCompact	0.05	4	64	72
MostCompact	0.05	4	64	73
MostCompact	0.05	4	64	74
MostCompact	0.05	4	64	75
MostCompact	0.05	4	64	76
MostCompact	0.05	4	64	77
MostCompact	0.05	4	64	78
MostCompact	0.05	4	64	79
MostCompact	0.05	4	64	80
MostCompact	0.05	4	64	81
MostCompact	0.05	4	64	82
MostCompact	0.05	4	64	83
MostCompact	0.05	4	64	84
MostCompact	0.05	4	64	85
MostCompact	0.05	4	64	86
MostCompact	0.05	4	64	87
MostCompact	0.05	4	64	88
MostCompact	0.05	4	64	89
MostCompact	0.05	4	64	90
MostCompact	0.05	4	64	91
MostCompact	0.05	4	64	92
MostCompact	0.05	4	64	93
MostCompact	0.05	4	64	94
MostCompact	0.05	4	64	95
MostCompact	0.05	4	64	96
MostCompact	0.05	4	64	97
MostCompact	0.05	4	64	98
MostCompact	0.05	4	64	99
MostCompact	0.1	4	64	0
MostCompact	0.1	4	64	1
MostCompact	0.1	4	64	2
MostCompact	0.1	4	64	3
MostCompact	0.1	4	64	4
MostCompact	0.1	4	64	5
MostCompact	0.1	4	64	6
MostCompact	0.1	4	64	7
MostCompact	0.1	4	64	8
MostCompact	0.1	4	64	9
MostCompact	0.1	4	64	10
MostCompact	0.1	4	64	11
MostCompact	0.1	4	64	12
MostCompact	0.1	4	64	13
MostCompact	0.1	4	62	14
MostCompact	0.1	4	64	15
MostCompact	0.1	4	64	16
MostCompact	0.1	4	64	17
MostCompact	0.1	4	64	18
MostCompact	0.1	4	64	19
MostCompact	0.1	4	64	20
MostCompact	0.1	4	64	21
MostCompact	0.1	4	64	22
MostCompact	0.1	4	64	23
MostCompact	0.1	4	64	24
MostCompact	0.1	4	64	25
MostCompact	0.1	4	64	26
MostCompact	0.1	4	64	27
MostCompact	0.1	4	64	28
MostCompact	0.1	4	64	29
MostCompact	0.1	4	64	30
MostCompact	0.1	4	64	31
MostCompact	0.1	4	64	32
MostCompact	0.1	4	64	33
MostCompact	0.1	4	64	34
MostCompact	0.1	4	64	35
MostCompact	0.1	4	64	36
MostCompact	0.1	4	64	37
MostCompact	0.1	4	64	38
MostCompact	0.1	4	64	39
MostCompact	0.1	4	64	40
MostCompact	0.1	4	64	41
MostCompact	0.1	4	64	42
MostCompact	0.1	4	64	43
MostCompact	0.1	4	64	44
MostCompact	0.1	4	64	45
MostCompact	0.1	4	64	46
MostCompact	0.1	4	64	47
MostCompact	0.1	4	64	48
MostCompact	0.1	4	62	49
MostCompact	0.1	4	64	50
MostCompact	0.1	4	64	51
MostCompact	0.1	4	64	52
MostCompact	0.1	4	64	53
MostCompact	0.1	4	64	54
MostCompact	0.1	4	64	55
MostCompact	0.1	4	64	56
MostCompact	0.1	4	64	57
MostCompact	0.1	4	64	58
MostCompact	0.1	4	64	59
MostCompact	0.1	4	64	60
MostCompact	0.1	4	64	61
MostCompact	0.1	4	64	62
MostCompact	0.1	4	64	63
